config_id,workload,time,max-resident-set-size
2413,riverbed_1080p25_short.y4m,4.38,271052
2413,sd_city_4cif_short.y4m,0.84,86556
2413,sd_crew_cif_short.y4m,0.18,22476
2413,Johnny_1280x720_60_short.y4m,1.24,214168
2413,pedestrian_area_1080p25_short.y4m,2.22,267408
2414,riverbed_1080p25_short.y4m,6.5,392808
2414,pedestrian_area_1080p25_short.y4m,3.26,394508
2414,blue_sky_1080p25_short.y4m,2.58,392804
2414,sd_crew_cif_short.y4m,0.24,27392
2414,sintel_trailer_2k_720p24_short.y4m,0.43,200380
2414,sd_bridge_close_cif_short.y4m,0.17,27340
2414,Johnny_1280x720_60_short.y4m,1.9,301172
2414,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.09,1097608
2414,sd_city_4cif_short.y4m,1.27,148784
2415,sd_crew_cif_short.y4m,1.09,12452
2415,Johnny_1280x720_60_short.y4m,9.93,79932
2415,riverbed_1080p25_short.y4m,26.86,155436
2415,blue_sky_1080p25_short.y4m,12.13,159092
2415,sintel_trailer_2k_720p24_short.y4m,2.02,80476
2415,sd_bridge_close_cif_short.y4m,0.65,12432
2415,pedestrian_area_1080p25_short.y4m,14.75,155832
2415,sd_city_4cif_short.y4m,5.38,40704
2415,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,34.66,577268
2416,sintel_trailer_2k_720p24_short.y4m,2.38,126024
2416,blue_sky_1080p25_short.y4m,14.05,246776
2416,Johnny_1280x720_60_short.y4m,10.96,131520
2416,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,40.51,897848
2416,sd_crew_cif_short.y4m,1.17,16764
2416,riverbed_1080p25_short.y4m,28.95,248588
2416,pedestrian_area_1080p25_short.y4m,16.41,248572
2416,sd_bridge_close_cif_short.y4m,0.8,16912
2416,sd_city_4cif_short.y4m,6.25,64304
2417,sd_city_4cif_short.y4m,0.84,86604
2417,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.85,814540
2417,blue_sky_1080p25_short.y4m,1.74,266976
2417,Johnny_1280x720_60_short.y4m,1.17,218952
2417,sd_bridge_close_cif_short.y4m,0.12,22292
2417,riverbed_1080p25_short.y4m,4.52,273368
2417,pedestrian_area_1080p25_short.y4m,2.24,266684
2417,sd_crew_cif_short.y4m,0.18,22524
2417,sintel_trailer_2k_720p24_short.y4m,0.29,137724
2418,riverbed_1080p25_short.y4m,38.12,253948
2418,blue_sky_1080p25_short.y4m,17.28,253148
2418,Johnny_1280x720_60_short.y4m,11.62,213140
2418,sintel_trailer_2k_720p24_short.y4m,2.47,128924
2418,sd_city_4cif_short.y4m,7.13,83156
2418,pedestrian_area_1080p25_short.y4m,20.2,252092
2418,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,44.97,754948
2418,sd_bridge_close_cif_short.y4m,0.86,20636
2418,sd_crew_cif_short.y4m,1.4,20844
2419,sintel_trailer_2k_720p24_short.y4m,0.3,199288
2419,sd_city_4cif_short.y4m,0.69,159820
2419,Johnny_1280x720_60_short.y4m,1.03,326888
2419,pedestrian_area_1080p25_short.y4m,1.86,395912
2419,blue_sky_1080p25_short.y4m,1.51,395984
2419,sd_bridge_close_cif_short.y4m,0.13,25692
2419,riverbed_1080p25_short.y4m,3.8,396008
2419,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.12,1102148
2419,sd_crew_cif_short.y4m,0.16,25744
2420,sd_bridge_close_cif_short.y4m,0.92,16876
2420,pedestrian_area_1080p25_short.y4m,19.02,247332
2420,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,49.46,900184
2420,Johnny_1280x720_60_short.y4m,13.14,127160
2420,sd_crew_cif_short.y4m,1.36,16904
2420,riverbed_1080p25_short.y4m,36.73,249304
2420,sintel_trailer_2k_720p24_short.y4m,2.58,126248
2420,blue_sky_1080p25_short.y4m,16.22,249288
2420,sd_city_4cif_short.y4m,6.93,64720
2421,riverbed_1080p25_short.y4m,6.69,392852
2421,blue_sky_1080p25_short.y4m,2.32,396596
2421,sintel_trailer_2k_720p24_short.y4m,0.42,199780
2421,Johnny_1280x720_60_short.y4m,1.66,302436
2421,sd_crew_cif_short.y4m,0.23,27372
2421,sd_city_4cif_short.y4m,1.13,150424
2421,pedestrian_area_1080p25_short.y4m,2.97,396596
2421,sd_bridge_close_cif_short.y4m,0.14,27380
2421,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.26,1096360
2422,Johnny_1280x720_60_short.y4m,20.34,289884
2422,sintel_trailer_2k_720p24_short.y4m,3.73,189096
2422,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,73.24,1006100
2422,sd_bridge_close_cif_short.y4m,1.37,25116
2422,blue_sky_1080p25_short.y4m,26.77,369596
2422,riverbed_1080p25_short.y4m,63.73,373592
2422,sd_city_4cif_short.y4m,12.87,145120
2422,pedestrian_area_1080p25_short.y4m,32.71,373596
2422,sd_crew_cif_short.y4m,2.3,25176
2423,sd_bridge_close_cif_short.y4m,1.22,13120
2423,riverbed_1080p25_short.y4m,56.4,159032
2423,Johnny_1280x720_60_short.y4m,19.39,83524
2423,blue_sky_1080p25_short.y4m,24.99,159004
2423,sd_city_4cif_short.y4m,10.71,41496
2423,sintel_trailer_2k_720p24_short.y4m,3.95,83360
2423,pedestrian_area_1080p25_short.y4m,29.28,155248
2423,sd_crew_cif_short.y4m,2.01,13100
2423,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,68.43,573640
2424,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,41.44,901864
2424,Johnny_1280x720_60_short.y4m,11.53,127012
2424,sd_bridge_close_cif_short.y4m,0.78,16836
2424,pedestrian_area_1080p25_short.y4m,16.54,249268
2424,riverbed_1080p25_short.y4m,28.54,249128
2424,sintel_trailer_2k_720p24_short.y4m,2.37,126196
2424,blue_sky_1080p25_short.y4m,14.46,249256
2424,sd_city_4cif_short.y4m,6.38,64184
2424,sd_crew_cif_short.y4m,1.17,16860
2425,riverbed_1080p25_short.y4m,41.71,395060
2425,sintel_trailer_2k_720p24_short.y4m,2.51,199236
2425,pedestrian_area_1080p25_short.y4m,22.19,396968
2425,sd_crew_cif_short.y4m,1.63,25240
2425,sd_bridge_close_cif_short.y4m,0.98,25192
2425,sd_city_4cif_short.y4m,8.87,148568
2425,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,51,1098420
2425,blue_sky_1080p25_short.y4m,17.64,395380
2425,Johnny_1280x720_60_short.y4m,13.89,299828
2426,sd_bridge_close_cif_short.y4m,0.17,9716
2426,sd_crew_cif_short.y4m,0.25,9912
2426,sd_city_4cif_short.y4m,1.14,24436
2426,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.46,350884
2426,Johnny_1280x720_60_short.y4m,2.21,51916
2426,sintel_trailer_2k_720p24_short.y4m,0.44,51752
2426,blue_sky_1080p25_short.y4m,3.25,98076
2426,pedestrian_area_1080p25_short.y4m,3.5,97600
2426,riverbed_1080p25_short.y4m,6.48,97604
2427,pedestrian_area_1080p25_short.y4m,1.9,397960
2427,sd_city_4cif_short.y4m,0.69,147512
2427,sd_bridge_close_cif_short.y4m,0.1,25848
2427,riverbed_1080p25_short.y4m,3.97,396300
2427,blue_sky_1080p25_short.y4m,1.41,397964
2427,Johnny_1280x720_60_short.y4m,1.12,300496
2427,sintel_trailer_2k_720p24_short.y4m,0.26,200452
2427,sd_crew_cif_short.y4m,0.16,25852
2427,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.06,1101404
2428,sintel_trailer_2k_720p24_short.y4m,0.29,136472
2428,riverbed_1080p25_short.y4m,4.38,267052
2428,sd_bridge_close_cif_short.y4m,0.11,22324
2428,Johnny_1280x720_60_short.y4m,1.01,218332
2428,sd_city_4cif_short.y4m,0.77,86604
2428,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.69,815336
2428,pedestrian_area_1080p25_short.y4m,2.14,271100
2428,blue_sky_1080p25_short.y4m,1.62,264564
2428,sd_crew_cif_short.y4m,0.17,22524
2429,blue_sky_1080p25_short.y4m,16.45,397616
2429,Johnny_1280x720_60_short.y4m,11.97,327052
2429,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,45.11,1103736
2429,sintel_trailer_2k_720p24_short.y4m,2.59,198016
2429,pedestrian_area_1080p25_short.y4m,19.51,395736
2429,sd_city_4cif_short.y4m,7.01,158960
2429,sd_bridge_close_cif_short.y4m,0.86,25080
2429,riverbed_1080p25_short.y4m,35.92,395900
2429,sd_crew_cif_short.y4m,1.39,25136
2430,sintel_trailer_2k_720p24_short.y4m,0.42,92444
2430,riverbed_1080p25_short.y4m,5.41,180484
2430,Johnny_1280x720_60_short.y4m,1.96,94876
2430,sd_city_4cif_short.y4m,1.07,47228
2430,pedestrian_area_1080p25_short.y4m,2.91,182356
2430,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.94,664580
2430,blue_sky_1080p25_short.y4m,2.41,180492
2430,sd_crew_cif_short.y4m,0.2,15040
2430,sd_bridge_close_cif_short.y4m,0.13,15052
2431,sd_crew_cif_short.y4m,2.5,22736
2431,riverbed_1080p25_short.y4m,64.11,252548
2431,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,81.59,752644
2431,blue_sky_1080p25_short.y4m,30.08,252592
2431,Johnny_1280x720_60_short.y4m,23.23,193520
2431,sd_bridge_close_cif_short.y4m,1.47,22496
2431,sintel_trailer_2k_720p24_short.y4m,3.78,126772
2431,pedestrian_area_1080p25_short.y4m,34.99,252388
2431,sd_city_4cif_short.y4m,14.84,80848
2432,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.9,405052
2432,blue_sky_1080p25_short.y4m,2.76,111784
2432,Johnny_1280x720_60_short.y4m,1.86,56936
2432,sd_crew_cif_short.y4m,0.26,10892
2432,sd_bridge_close_cif_short.y4m,0.15,10684
2432,sintel_trailer_2k_720p24_short.y4m,0.46,58296
2432,riverbed_1080p25_short.y4m,7.33,111780
2432,sd_city_4cif_short.y4m,1.13,27192
2432,pedestrian_area_1080p25_short.y4m,3.56,111784
2433,pedestrian_area_1080p25_short.y4m,19.59,418592
2433,sintel_trailer_2k_720p24_short.y4m,2.97,210180
2433,riverbed_1080p25_short.y4m,36.47,416764
2433,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,47.47,1195212
2433,blue_sky_1080p25_short.y4m,16.55,418540
2433,Johnny_1280x720_60_short.y4m,12.81,333128
2433,sd_crew_cif_short.y4m,1.45,26732
2433,sd_bridge_close_cif_short.y4m,0.9,26736
2433,sd_city_4cif_short.y4m,7.32,164204
2434,blue_sky_1080p25_short.y4m,14.88,225896
2434,sd_bridge_close_cif_short.y4m,0.74,15392
2434,pedestrian_area_1080p25_short.y4m,15.96,225940
2434,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,38.07,806136
2434,sd_city_4cif_short.y4m,6.04,57212
2434,riverbed_1080p25_short.y4m,28.53,225952
2434,Johnny_1280x720_60_short.y4m,10.91,119992
2434,sd_crew_cif_short.y4m,1.12,15304
2434,sintel_trailer_2k_720p24_short.y4m,2.05,120300
2435,sd_crew_cif_short.y4m,1.2,15356
2435,sd_city_4cif_short.y4m,6.31,58160
2435,sintel_trailer_2k_720p24_short.y4m,2.15,119480
2435,Johnny_1280x720_60_short.y4m,11.88,120944
2435,riverbed_1080p25_short.y4m,31.19,225984
2435,blue_sky_1080p25_short.y4m,15.77,225784
2435,sd_bridge_close_cif_short.y4m,0.81,15440
2435,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,42.19,805660
2435,pedestrian_area_1080p25_short.y4m,17.23,228020
2436,Johnny_1280x720_60_short.y4m,11.17,80008
2436,riverbed_1080p25_short.y4m,39.06,160576
2436,pedestrian_area_1080p25_short.y4m,21.01,155168
2436,sd_bridge_close_cif_short.y4m,0.93,11624
2436,sintel_trailer_2k_720p24_short.y4m,2.91,85172
2436,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,49.68,577388
2436,blue_sky_1080p25_short.y4m,16.49,157260
2436,sd_city_4cif_short.y4m,6.84,34268
2436,sd_crew_cif_short.y4m,1.57,12320
2437,sd_crew_cif_short.y4m,1.73,21868
2437,riverbed_1080p25_short.y4m,40.71,270832
2437,sd_city_4cif_short.y4m,8.75,85036
2437,Johnny_1280x720_60_short.y4m,13.78,214864
2437,sd_bridge_close_cif_short.y4m,0.97,21668
2437,sintel_trailer_2k_720p24_short.y4m,2.86,135240
2437,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,54.69,816808
2437,blue_sky_1080p25_short.y4m,18.23,264384
2437,pedestrian_area_1080p25_short.y4m,22.5,269644
2438,pedestrian_area_1080p25_short.y4m,40.24,251276
2438,sintel_trailer_2k_720p24_short.y4m,4.13,127988
2438,riverbed_1080p25_short.y4m,78.8,253140
2438,sd_bridge_close_cif_short.y4m,1.73,22364
2438,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,91.32,752972
2438,sd_city_4cif_short.y4m,16,82756
2438,sd_crew_cif_short.y4m,3,22604
2438,blue_sky_1080p25_short.y4m,33.2,251280
2438,Johnny_1280x720_60_short.y4m,26.29,192476
2439,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.36,755940
2439,pedestrian_area_1080p25_short.y4m,3.43,252572
2439,sintel_trailer_2k_720p24_short.y4m,0.37,128288
2439,sd_bridge_close_cif_short.y4m,0.16,23104
2439,riverbed_1080p25_short.y4m,6.92,250772
2439,sd_city_4cif_short.y4m,1.28,81036
2439,Johnny_1280x720_60_short.y4m,1.9,193768
2439,sd_crew_cif_short.y4m,0.25,23344
2439,blue_sky_1080p25_short.y4m,2.75,251036
2440,sd_crew_cif_short.y4m,1.1,12472
2440,riverbed_1080p25_short.y4m,26.83,157208
2440,sd_city_4cif_short.y4m,5.43,42036
2440,sintel_trailer_2k_720p24_short.y4m,2.04,78692
2440,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,35.03,574812
2440,blue_sky_1080p25_short.y4m,12.31,157176
2440,pedestrian_area_1080p25_short.y4m,14.71,157116
2440,Johnny_1280x720_60_short.y4m,10.13,81264
2440,sd_bridge_close_cif_short.y4m,0.66,12428
2441,sd_city_4cif_short.y4m,5.48,41620
2441,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,35.41,575436
2441,sd_bridge_close_cif_short.y4m,0.66,12424
2441,riverbed_1080p25_short.y4m,26.87,159080
2441,pedestrian_area_1080p25_short.y4m,14.96,155420
2441,blue_sky_1080p25_short.y4m,12.46,155104
2441,sd_crew_cif_short.y4m,1.1,12484
2441,Johnny_1280x720_60_short.y4m,10.14,80172
2441,sintel_trailer_2k_720p24_short.y4m,2.04,79764
2442,Johnny_1280x720_60_short.y4m,8.91,122652
2442,sd_bridge_close_cif_short.y4m,0.68,15440
2442,blue_sky_1080p25_short.y4m,12.04,224032
2442,sd_city_4cif_short.y4m,5.32,58724
2442,pedestrian_area_1080p25_short.y4m,14.96,227692
2442,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.73,809076
2442,sd_crew_cif_short.y4m,1.09,15348
2442,sintel_trailer_2k_720p24_short.y4m,2.1,120956
2442,riverbed_1080p25_short.y4m,30.04,225812
2443,riverbed_1080p25_short.y4m,31.66,224028
2443,blue_sky_1080p25_short.y4m,16.15,225844
2443,pedestrian_area_1080p25_short.y4m,17.46,225988
2443,sd_city_4cif_short.y4m,6.31,55508
2443,Johnny_1280x720_60_short.y4m,11.84,120236
2443,sd_bridge_close_cif_short.y4m,0.87,15608
2443,sd_crew_cif_short.y4m,1.21,15352
2443,sintel_trailer_2k_720p24_short.y4m,2.2,120676
2443,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,42.89,806064
2444,blue_sky_1080p25_short.y4m,18.02,226348
2444,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,49.39,809988
2444,Johnny_1280x720_60_short.y4m,13.66,114928
2444,riverbed_1080p25_short.y4m,33.16,228364
2444,pedestrian_area_1080p25_short.y4m,18.93,224696
2444,sd_crew_cif_short.y4m,1.28,15452
2444,sintel_trailer_2k_720p24_short.y4m,2.22,122708
2444,sd_city_4cif_short.y4m,6.51,55572
2444,sd_bridge_close_cif_short.y4m,0.86,15480
2445,Johnny_1280x720_60_short.y4m,11.35,114912
2445,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,41.12,805252
2445,sd_city_4cif_short.y4m,6.07,58260
2445,sd_bridge_close_cif_short.y4m,0.82,15212
2445,sd_crew_cif_short.y4m,1.16,15400
2445,pedestrian_area_1080p25_short.y4m,16.81,223912
2445,blue_sky_1080p25_short.y4m,15.33,222072
2445,sintel_trailer_2k_720p24_short.y4m,2.1,120176
2445,riverbed_1080p25_short.y4m,29.63,222132
2446,Johnny_1280x720_60_short.y4m,1.88,291324
2446,sintel_trailer_2k_720p24_short.y4m,0.38,186928
2446,sd_bridge_close_cif_short.y4m,0.16,25760
2446,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.28,1007024
2446,riverbed_1080p25_short.y4m,6.92,374108
2446,blue_sky_1080p25_short.y4m,2.64,374028
2446,pedestrian_area_1080p25_short.y4m,3.33,372148
2446,sd_crew_cif_short.y4m,0.25,25816
2446,sd_city_4cif_short.y4m,1.24,143520
2447,pedestrian_area_1080p25_short.y4m,31.67,157084
2447,blue_sky_1080p25_short.y4m,28.79,157084
2447,riverbed_1080p25_short.y4m,55.43,157072
2447,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,80.05,572300
2447,sd_bridge_close_cif_short.y4m,1.31,13072
2447,sd_crew_cif_short.y4m,2.1,13052
2447,sintel_trailer_2k_720p24_short.y4m,4.04,82000
2447,sd_city_4cif_short.y4m,12.03,42408
2447,Johnny_1280x720_60_short.y4m,23.23,80948
2448,riverbed_1080p25_short.y4m,32.54,395936
2448,sintel_trailer_2k_720p24_short.y4m,2.35,197704
2448,Johnny_1280x720_60_short.y4m,12.41,297580
2448,sd_city_4cif_short.y4m,7.29,147500
2448,pedestrian_area_1080p25_short.y4m,18.81,395888
2448,blue_sky_1080p25_short.y4m,15.95,395928
2448,sd_bridge_close_cif_short.y4m,0.78,25292
2448,sd_crew_cif_short.y4m,1.39,27336
2448,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,45.14,1100868
2449,blue_sky_1080p25_short.y4m,1.6,422616
2449,riverbed_1080p25_short.y4m,3.94,420856
2449,sd_crew_cif_short.y4m,0.17,27408
2449,sintel_trailer_2k_720p24_short.y4m,0.31,210532
2449,Johnny_1280x720_60_short.y4m,1.08,333444
2449,sd_city_4cif_short.y4m,0.74,165228
2449,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.64,1192116
2449,pedestrian_area_1080p25_short.y4m,2,422644
2449,sd_bridge_close_cif_short.y4m,0.13,27408
2450,sd_bridge_close_cif_short.y4m,0.16,25684
2450,riverbed_1080p25_short.y4m,6.49,369788
2450,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,6.42,1005268
2450,sd_city_4cif_short.y4m,1.16,145080
2450,sintel_trailer_2k_720p24_short.y4m,0.37,188116
2450,blue_sky_1080p25_short.y4m,2.42,373788
2450,pedestrian_area_1080p25_short.y4m,3.08,373796
2450,Johnny_1280x720_60_short.y4m,1.69,291156
2450,sd_crew_cif_short.y4m,0.24,25744
2451,pedestrian_area_1080p25_short.y4m,2.22,269516
2451,riverbed_1080p25_short.y4m,4.35,271052
2451,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,5.12,815396
2451,sd_bridge_close_cif_short.y4m,0.12,22244
2451,sd_city_4cif_short.y4m,0.84,85040
2451,blue_sky_1080p25_short.y4m,1.75,268908
2451,sd_crew_cif_short.y4m,0.18,22472
2451,sintel_trailer_2k_720p24_short.y4m,0.28,137128
2451,Johnny_1280x720_60_short.y4m,1.25,214104
2452,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.09,1096304
2452,Johnny_1280x720_60_short.y4m,1.91,301208
2452,sd_city_4cif_short.y4m,1.27,151272
2452,riverbed_1080p25_short.y4m,6.5,392808
2452,blue_sky_1080p25_short.y4m,2.58,396464
2452,pedestrian_area_1080p25_short.y4m,3.26,392548
2452,sintel_trailer_2k_720p24_short.y4m,0.43,200412
2452,sd_bridge_close_cif_short.y4m,0.17,27336
2452,sd_crew_cif_short.y4m,0.24,27392
2453,Johnny_1280x720_60_short.y4m,9.93,81596
2453,blue_sky_1080p25_short.y4m,12.17,157136
2453,sintel_trailer_2k_720p24_short.y4m,2.02,79788
2453,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,34.37,573172
2453,sd_city_4cif_short.y4m,5.34,42428
2453,sd_bridge_close_cif_short.y4m,0.65,12432
2453,sd_crew_cif_short.y4m,1.09,12472
2453,riverbed_1080p25_short.y4m,26.84,159080
2453,pedestrian_area_1080p25_short.y4m,14.79,157376
2454,sd_city_4cif_short.y4m,0.7,33604
2454,sd_bridge_close_cif_short.y4m,0.11,11804
2454,sd_crew_cif_short.y4m,0.16,12892
2454,riverbed_1080p25_short.y4m,3.59,159284
2454,Johnny_1280x720_60_short.y4m,1.38,80160
2454,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.97,579112
2454,blue_sky_1080p25_short.y4m,1.75,152792
2454,pedestrian_area_1080p25_short.y4m,1.98,157444
2454,sintel_trailer_2k_720p24_short.y4m,0.25,84336
2455,sd_crew_cif_short.y4m,1.03,15308
2455,Johnny_1280x720_60_short.y4m,8.45,119944
2455,sd_bridge_close_cif_short.y4m,0.66,15392
2455,blue_sky_1080p25_short.y4m,11.46,223972
2455,sd_city_4cif_short.y4m,4.85,59084
2455,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,31.14,804324
2455,pedestrian_area_1080p25_short.y4m,13.85,221976
2455,sintel_trailer_2k_720p24_short.y4m,1.92,121344
2455,riverbed_1080p25_short.y4m,26.73,225952
2456,Johnny_1280x720_60_short.y4m,11.21,116040
2456,pedestrian_area_1080p25_short.y4m,16.58,225940
2456,sd_crew_cif_short.y4m,1.14,15304
2456,riverbed_1080p25_short.y4m,29.7,225940
2456,sd_city_4cif_short.y4m,5.94,58216
2456,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,40.68,809756
2456,blue_sky_1080p25_short.y4m,15.02,225628
2456,sintel_trailer_2k_720p24_short.y4m,2.05,122040
2456,sd_bridge_close_cif_short.y4m,0.76,15388
2457,blue_sky_1080p25_short.y4m,1.29,253384
2457,Johnny_1280x720_60_short.y4m,0.86,212052
2457,sintel_trailer_2k_720p24_short.y4m,0.24,127880
2457,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.55,755944
2457,riverbed_1080p25_short.y4m,3.49,255908
2457,sd_crew_cif_short.y4m,0.13,21472
2457,sd_city_4cif_short.y4m,0.63,85024
2457,pedestrian_area_1080p25_short.y4m,1.64,255916
2457,sd_bridge_close_cif_short.y4m,0.1,21260
2458,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,52,1195604
2458,pedestrian_area_1080p25_short.y4m,22.96,422440
2458,sd_city_4cif_short.y4m,8.49,166292
2458,Johnny_1280x720_60_short.y4m,12.97,333468
2458,sd_bridge_close_cif_short.y4m,1.12,26784
2458,riverbed_1080p25_short.y4m,44.86,420572
2458,sintel_trailer_2k_720p24_short.y4m,2.94,211496
2458,sd_crew_cif_short.y4m,1.77,26780
2458,blue_sky_1080p25_short.y4m,17.68,422388
2459,Johnny_1280x720_60_short.y4m,1.26,338352
2459,pedestrian_area_1080p25_short.y4m,2.22,419472
2459,sd_bridge_close_cif_short.y4m,0.13,27492
2459,blue_sky_1080p25_short.y4m,1.78,419464
2459,riverbed_1080p25_short.y4m,4.48,419496
2459,sintel_trailer_2k_720p24_short.y4m,0.32,210768
2459,sd_city_4cif_short.y4m,0.8,167832
2459,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.96,1199540
2459,sd_crew_cif_short.y4m,0.18,27464
2460,Johnny_1280x720_60_short.y4m,11.78,115792
2460,sd_bridge_close_cif_short.y4m,0.79,15392
2460,sintel_trailer_2k_720p24_short.y4m,1.97,119636
2460,riverbed_1080p25_short.y4m,30.94,225596
2460,pedestrian_area_1080p25_short.y4m,17.3,223928
2460,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,43.03,809780
2460,sd_crew_cif_short.y4m,1.19,15308
2460,blue_sky_1080p25_short.y4m,16.02,223980
2460,sd_city_4cif_short.y4m,6,59684
2461,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.08,898780
2461,Johnny_1280x720_60_short.y4m,0.95,126396
2461,blue_sky_1080p25_short.y4m,1.49,245116
2461,sd_bridge_close_cif_short.y4m,0.13,17168
2461,riverbed_1080p25_short.y4m,3.66,247024
2461,pedestrian_area_1080p25_short.y4m,1.8,246904
2461,sd_city_4cif_short.y4m,0.6,64680
2461,sintel_trailer_2k_720p24_short.y4m,0.27,131992
2461,sd_crew_cif_short.y4m,0.16,17136
2462,sd_bridge_close_cif_short.y4m,0.68,20600
2462,Johnny_1280x720_60_short.y4m,9.85,213004
