tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,config_id,dpi,resolution,quality,indexed
0,0,1,0,0,0,1,1492,400,307200,0.1,2
0,1,0,1,0,0,0,1493,400,2073600,0.9,8
0,1,0,1,0,1,0,1494,50,2073600,0.9,2
0,0,1,0,0,0,1,1495,50,307200,0.1,2
0,0,1,0,0,0,1,1496,100,307200,0.1,2
0,1,0,0,0,0,1,1497,400,307200,0.1,2
0,1,0,0,0,0,1,1498,50,307200,0.1,2
0,1,0,1,0,0,0,1499,400,2073600,0.1,8
0,1,0,0,0,0,1,1500,100,307200,0.1,2
0,1,0,1,0,1,0,1501,50,2073600,0.1,2
0,1,0,1,0,1,0,1502,50,8294400,0.1,2
1,1,1,0,0,1,0,1503,200,307200,0.1,2
0,1,1,0,0,0,1,1504,400,8294400,0.1,8
0,1,1,0,1,1,0,1505,200,307200,0.1,2
1,1,1,0,0,1,0,1506,200,2073600,0.1,2
0,1,1,0,0,0,1,1507,400,2073600,0.1,8
0,0,1,0,0,0,1,1508,400,2073600,0.1,2
0,1,1,0,1,1,0,1509,200,2073600,0.1,2
0,1,1,0,1,0,0,1510,50,8294400,0.1,8
1,1,1,0,0,0,0,1511,50,8294400,0.1,8
1,1,1,0,0,1,0,1512,200,8294400,0.1,2
0,1,0,1,0,0,0,1513,50,8294400,0.9,8
0,1,0,1,0,0,0,1514,50,8294400,0.1,8
0,0,1,0,0,0,1,1515,50,2073600,0.1,2
0,0,1,0,0,0,1,1516,100,2073600,0.1,2
0,1,1,0,1,0,0,1517,50,2073600,0.1,8
0,1,1,0,1,1,0,1518,200,8294400,0.1,2
1,1,1,0,0,0,0,1519,50,2073600,0.1,8
0,1,0,1,0,0,0,1520,50,2073600,0.9,8
0,1,0,1,0,0,0,1521,50,2073600,0.1,8
0,1,1,0,0,1,1,1522,200,307200,0.1,2
0,1,0,0,0,0,1,1523,400,2073600,0.1,2
0,1,0,0,0,0,1,1524,50,2073600,0.1,2
0,1,1,0,0,0,1,1525,50,8294400,0.1,8
0,1,1,1,0,0,0,1526,200,307200,0.9,2
0,1,1,0,0,0,1,1527,50,2073600,0.1,8
0,1,0,0,1,1,0,1528,400,8294400,0.1,8
0,1,1,1,0,0,0,1529,200,307200,0.1,2
0,1,0,0,0,0,1,1530,100,2073600,0.1,2
1,1,0,0,0,1,0,1531,400,8294400,0.1,8
0,1,0,0,1,1,0,1532,400,2073600,0.1,8
0,0,0,0,0,1,1,1533,400,307200,0.1,2
1,1,0,0,0,1,0,1534,400,2073600,0.1,8
0,1,1,0,0,1,1,1535,200,2073600,0.1,2
0,0,0,0,0,1,1,1536,50,307200,0.1,2
0,0,0,0,0,1,1,1537,400,2073600,0.1,2
0,0,1,0,0,0,1,1538,200,307200,0.1,2
0,1,0,0,0,1,1,1539,400,8294400,0.1,8
0,1,1,1,0,0,0,1540,200,2073600,0.9,2
0,1,1,1,0,0,0,1541,200,2073600,0.1,2
0,1,0,0,0,0,1,1542,200,307200,0.1,2
0,1,0,0,0,1,1,1543,400,2073600,0.1,8
0,1,1,0,0,1,1,1544,200,8294400,0.1,2
0,0,1,0,0,0,1,1545,200,2073600,0.1,2
0,1,0,0,0,0,1,1546,200,2073600,0.1,2
0,1,0,0,1,1,0,1547,50,8294400,0.1,8
0,1,1,1,0,0,0,1548,200,8294400,0.9,2
1,1,0,0,0,1,0,1549,50,8294400,0.1,8
0,0,0,0,0,1,1,1550,200,307200,0.1,2
0,1,1,1,0,0,0,1551,200,8294400,0.1,2
0,0,1,1,0,1,0,1552,200,307200,0.9,2
0,0,0,0,0,1,1,1553,200,2073600,0.1,2
0,0,0,0,0,1,1,1554,50,2073600,0.1,2
0,1,0,0,1,1,0,1555,50,2073600,0.1,8
1,1,0,0,0,1,0,1556,50,2073600,0.1,8
0,0,0,1,0,0,0,1557,400,307200,0.9,2
0,1,0,0,0,1,1,1558,50,8294400,0.1,8
0,0,1,1,0,1,0,1559,200,307200,0.1,2
0,1,0,0,0,1,1,1560,50,2073600,0.1,8
0,0,0,1,0,0,0,1561,400,307200,0.1,2
0,0,0,1,0,0,0,1562,50,307200,0.9,2
0,1,1,0,1,0,0,1563,400,307200,0.1,8
1,1,1,0,0,0,0,1564,400,307200,0.1,8
0,0,0,1,0,0,0,1565,50,307200,0.1,2
0,0,0,1,0,0,0,1566,400,2073600,0.9,2
0,0,0,1,0,0,0,1567,400,2073600,0.1,2
0,1,0,1,0,0,0,1568,400,307200,0.9,8
0,0,1,1,0,1,0,1569,200,2073600,0.9,2
0,0,0,1,0,0,0,1570,50,2073600,0.9,2
0,0,1,1,0,1,0,1571,200,2073600,0.1,2
0,1,0,1,0,0,0,1572,400,307200,0.1,8
0,0,1,1,0,1,0,1573,200,8294400,0.9,2
0,1,0,1,0,0,0,1574,50,307200,0.1,8
0,1,0,1,0,0,0,1575,50,2073600,0.1,1
0,1,0,1,0,0,0,1576,400,8294400,0.1,2
0,0,1,1,0,1,0,1577,200,8294400,0.1,2
0,0,0,1,0,0,0,1578,50,2073600,0.1,2
0,0,0,1,0,0,0,1579,200,2073600,0.9,2
0,1,0,1,0,1,0,1580,200,307200,0.1,2
0,1,0,1,0,1,0,1581,200,2073600,0.9,2
0,0,0,1,0,0,0,1582,200,2073600,0.1,2
0,0,0,1,0,0,0,1583,100,2073600,0.9,2
0,1,0,1,0,0,0,1584,400,2073600,0.1,2
0,0,0,1,0,0,0,1585,100,2073600,0.1,2
0,1,0,1,0,1,0,1586,200,2073600,0.1,2
0,1,0,1,0,1,0,1587,200,8294400,0.9,2
0,1,0,1,0,0,0,1588,50,8294400,0.1,2
0,0,0,0,0,1,1,1589,100,2073600,0.1,2
0,1,0,1,0,1,0,1590,200,8294400,0.1,2
0,1,0,1,0,0,0,1591,50,2073600,0.1,2
0,1,0,1,0,0,0,1592,400,307200,0.1,2
0,1,0,1,0,0,0,1593,50,307200,0.1,2
0,0,0,1,0,0,0,1594,100,307200,0.9,2
0,1,0,1,0,0,0,1595,50,307200,0.9,2
0,1,0,0,1,1,0,1596,400,307200,0.1,2
0,0,0,1,0,0,0,1597,100,307200,0.1,2
0,0,0,1,0,0,0,1598,50,8294400,0.1,2
1,1,0,0,0,1,0,1599,400,307200,0.1,2
0,0,0,1,0,0,0,1600,50,8294400,0.9,2
0,1,0,0,1,1,0,1601,50,307200,0.1,2
1,1,0,0,0,1,0,1602,50,307200,0.1,2
0,1,0,0,0,1,1,1603,400,307200,0.1,2
0,1,0,0,0,1,1,1604,50,307200,0.1,2
0,1,0,1,0,0,0,1605,400,8294400,0.9,2
0,1,0,1,0,0,0,1606,50,8294400,0.9,2
0,1,0,1,0,0,0,1607,400,2073600,0.9,2
0,0,0,1,0,0,0,1608,100,8294400,0.9,2
0,0,0,1,0,0,0,1609,100,8294400,0.1,2
0,0,0,1,0,0,0,1610,400,8294400,0.9,2
0,1,0,1,0,0,0,1611,50,2073600,0.9,2
0,0,0,1,0,0,0,1612,400,8294400,0.1,2
0,0,1,0,1,0,0,1613,50,8294400,0.1,2
1,0,1,0,0,0,0,1614,50,8294400,0.1,2
0,0,0,0,1,1,0,1615,50,8294400,0.1,2
0,1,0,0,0,1,1,1616,400,8294400,0.1,2
1,0,0,0,0,1,0,1617,50,8294400,0.1,2
0,0,0,0,1,1,0,1618,400,8294400,0.1,2
0,1,0,0,0,1,1,1619,400,2073600,0.1,2
0,1,0,0,0,1,1,1620,50,8294400,0.1,2
1,0,0,0,0,1,0,1621,400,8294400,0.1,2
0,0,1,0,1,0,0,1622,400,8294400,0.1,2
0,1,0,0,0,1,1,1623,50,2073600,0.1,2
0,1,0,1,0,0,0,1624,50,307200,0.9,8
0,1,1,0,1,0,0,1625,50,307200,0.1,8
1,0,1,0,0,0,0,1626,400,8294400,0.1,2
0,0,1,0,1,0,0,1627,100,8294400,0.1,2
1,1,1,0,0,0,0,1628,50,307200,0.1,8
1,0,1,0,0,0,0,1629,100,8294400,0.1,2
0,0,0,0,1,1,0,1630,100,8294400,0.1,2
0,1,1,0,0,0,1,1631,400,307200,0.1,8
1,0,0,0,0,1,0,1632,100,8294400,0.1,2
0,1,0,0,1,0,0,1633,400,8294400,0.1,2
0,1,1,0,0,0,1,1634,50,307200,0.1,8
0,1,0,0,1,1,0,1635,400,307200,0.1,8
1,1,0,0,0,1,0,1636,400,307200,0.1,8
1,1,0,0,0,0,0,1637,400,8294400,0.1,2
0,1,0,0,1,0,0,1638,50,8294400,0.1,2
0,1,0,0,1,1,0,1639,50,307200,0.1,8
1,1,0,0,0,0,0,1640,50,8294400,0.1,2
0,1,0,0,1,0,0,1641,100,8294400,0.1,2
1,1,0,0,0,0,0,1642,100,8294400,0.1,2
0,0,0,0,1,1,0,1643,200,8294400,0.1,2
1,0,0,0,0,1,0,1644,200,8294400,0.1,2
1,1,0,0,0,1,0,1645,50,307200,0.1,8
0,1,0,0,0,1,1,1646,400,307200,0.1,8
0,1,0,0,0,1,1,1647,50,307200,0.1,8
0,1,0,1,0,0,0,1648,50,2073600,0.9,1
0,0,0,0,0,1,1,1649,200,8294400,0.1,2
0,0,0,1,0,0,0,1650,200,8294400,0.9,2
0,0,1,1,0,0,0,1651,200,8294400,0.9,8
0,0,0,1,0,1,0,1652,200,8294400,0.9,4
0,0,0,1,0,1,0,1653,200,8294400,0.9,8
0,0,1,0,0,1,1,1654,200,8294400,0.1,8
0,0,0,1,0,0,0,1655,200,8294400,0.1,2
0,1,0,0,1,0,0,1656,200,8294400,0.1,2
1,1,0,0,0,0,0,1657,200,8294400,0.1,2
0,0,1,1,0,0,0,1658,200,8294400,0.9,1
0,1,0,0,0,0,1,1659,200,8294400,0.1,2
0,0,0,1,0,1,0,1660,200,8294400,0.9,1
0,0,1,1,0,0,0,1661,200,8294400,0.9,2
0,0,1,0,1,1,0,1662,200,8294400,0.1,2
0,0,0,0,0,1,1,1663,400,8294400,0.1,2
0,0,0,0,0,1,1,1664,50,8294400,0.1,2
1,0,1,0,0,1,0,1665,200,8294400,0.1,2
0,0,0,1,0,1,0,1666,200,8294400,0.9,2
0,0,0,0,0,1,1,1667,100,8294400,0.1,2
0,1,0,1,0,0,0,1668,200,8294400,0.9,4
0,1,1,0,1,0,0,1669,200,8294400,0.1,8
1,1,1,0,0,0,0,1670,200,8294400,0.1,8
0,1,0,0,0,0,1,1671,400,8294400,0.1,2
0,1,0,1,0,0,0,1672,200,8294400,0.9,8
0,1,0,0,0,0,1,1673,50,8294400,0.1,2
0,1,0,0,0,0,1,1674,100,8294400,0.1,2
0,0,1,0,0,0,1,1675,400,8294400,0.1,2
0,0,1,0,0,0,1,1676,50,8294400,0.1,2
0,0,1,0,0,0,1,1677,100,8294400,0.1,2
0,1,1,0,0,0,1,1678,200,8294400,0.1,8
0,1,0,0,0,1,1,1679,200,8294400,0.1,4
0,1,0,0,1,1,0,1680,200,8294400,0.1,8
0,0,1,0,1,0,0,1681,200,8294400,0.1,2
1,1,0,0,0,1,0,1682,200,8294400,0.1,8
0,1,0,0,0,1,1,1683,200,8294400,0.1,8
1,0,1,0,0,0,0,1684,200,8294400,0.1,2
0,1,0,1,0,0,0,1685,200,8294400,0.9,1
0,0,1,0,0,0,1,1686,200,8294400,0.1,2
0,0,0,1,0,0,0,1687,200,307200,0.9,2
0,0,0,1,0,0,0,1688,200,307200,0.1,2
0,1,0,0,0,1,1,1689,200,8294400,0.1,1
0,1,1,0,1,0,0,1690,200,8294400,0.1,2
1,1,1,0,0,0,0,1691,200,8294400,0.1,2
0,1,0,1,0,0,0,1692,200,8294400,0.9,2
0,1,0,0,1,1,0,1693,200,8294400,0.1,2
1,1,0,0,0,1,0,1694,200,8294400,0.1,2
0,1,0,0,0,1,1,1695,200,8294400,0.1,2
0,0,1,0,1,1,0,1696,200,2073600,0.1,2
0,0,1,1,0,0,0,1697,100,8294400,0.9,8
0,0,1,1,0,0,0,1698,200,307200,0.9,8
0,0,0,1,0,1,0,1699,200,307200,0.9,1
0,0,0,1,0,1,0,1700,200,307200,0.9,2
0,0,0,1,0,1,0,1701,200,307200,0.9,4
0,0,1,1,0,0,0,1702,200,307200,0.9,1
1,0,1,0,0,1,0,1703,200,307200,0.1,1
0,0,1,0,0,1,1,1704,200,307200,0.1,1
0,0,1,1,0,0,0,1705,200,307200,0.9,2
0,0,1,0,1,1,0,1706,200,307200,0.1,2
1,0,1,0,0,1,0,1707,200,307200,0.1,2
0,0,1,0,0,1,1,1708,200,307200,0.1,2
0,1,0,1,0,0,0,1709,200,307200,0.9,4
0,1,0,1,0,0,0,1710,200,307200,0.9,1
0,1,1,0,0,0,1,1711,200,307200,0.1,1
0,1,0,0,1,1,0,1712,200,307200,0.1,4
1,1,0,0,0,1,0,1713,200,307200,0.1,4
0,1,0,0,0,1,1,1714,200,307200,0.1,4
0,1,0,0,1,1,0,1715,200,307200,0.1,1
1,1,0,0,0,1,0,1716,200,307200,0.1,1
0,1,0,0,0,1,1,1717,200,307200,0.1,1
0,1,1,0,1,0,0,1718,200,307200,0.1,2
1,1,1,0,0,0,0,1719,200,307200,0.1,2
0,1,0,1,0,0,0,1720,200,307200,0.9,2
0,1,1,0,0,0,1,1721,200,307200,0.1,2
0,1,0,0,1,1,0,1722,200,307200,0.1,2
1,1,0,0,0,1,0,1723,200,307200,0.1,2
0,1,0,0,0,1,1,1724,200,307200,0.1,2
1,0,1,0,0,1,0,1725,200,2073600,0.1,2
0,0,1,1,0,0,0,1726,100,2073600,0.9,8
0,0,1,1,0,0,0,1727,100,8294400,0.1,8
0,0,1,1,0,0,0,1728,100,2073600,0.1,8
1,0,1,0,0,1,0,1729,100,8294400,0.1,8
0,0,1,0,1,1,0,1730,100,8294400,0.1,8
0,0,1,0,0,1,1,1731,100,8294400,0.1,8
1,0,1,0,0,1,0,1732,100,2073600,0.1,8
0,0,1,0,1,1,0,1733,100,2073600,0.1,8
0,0,1,0,0,1,1,1734,100,2073600,0.1,8
0,0,0,1,0,1,0,1735,100,8294400,0.9,8
0,0,0,1,0,1,0,1736,100,8294400,0.1,8
0,0,0,1,0,1,0,1737,100,307200,0.9,8
0,0,0,1,0,1,0,1738,100,307200,0.1,8
0,0,1,1,0,0,0,1739,100,307200,0.9,8
0,0,1,1,0,0,0,1740,100,307200,0.1,8
1,0,1,0,0,1,0,1741,100,307200,0.1,8
0,0,1,0,1,1,0,1742,100,307200,0.1,8
0,0,1,0,0,1,1,1743,100,307200,0.1,8
0,1,0,1,0,0,0,1744,100,8294400,0.9,8
0,1,0,1,0,0,0,1745,100,8294400,0.1,8
1,1,0,0,0,1,0,1746,100,8294400,0.1,8
0,1,0,0,1,1,0,1747,100,8294400,0.1,8
0,1,0,0,0,1,1,1748,100,8294400,0.1,8
1,1,1,0,0,0,0,1749,100,8294400,0.1,8
0,1,1,0,1,0,0,1750,100,8294400,0.1,8
0,1,1,0,0,0,1,1751,100,8294400,0.1,8
0,1,0,1,0,0,0,1752,100,307200,0.9,8
0,1,0,1,0,0,0,1753,100,307200,0.1,8
1,1,0,0,0,1,0,1754,100,307200,0.1,8
0,1,0,0,1,1,0,1755,100,307200,0.1,8
0,1,0,0,0,1,1,1756,100,307200,0.1,8
1,1,1,0,0,0,0,1757,100,307200,0.1,8
0,1,1,0,1,0,0,1758,100,307200,0.1,8
0,1,1,0,0,0,1,1759,100,307200,0.1,8
0,0,0,1,0,1,0,1760,100,8294400,0.1,4
0,0,0,1,0,1,0,1761,100,307200,0.9,4
0,0,0,1,0,1,0,1762,100,307200,0.1,4
0,1,0,1,0,0,0,1763,100,8294400,0.9,4
0,1,0,1,0,0,0,1764,100,8294400,0.1,4
1,1,0,0,0,1,0,1765,100,8294400,0.1,4
0,1,0,0,1,1,0,1766,100,8294400,0.1,4
0,1,0,0,0,1,1,1767,100,8294400,0.1,4
0,1,0,1,0,0,0,1768,100,307200,0.9,4
0,1,0,1,0,0,0,1769,100,307200,0.1,4
1,1,0,0,0,1,0,1770,100,307200,0.1,4
0,1,0,0,1,1,0,1771,100,307200,0.1,4
0,1,0,0,0,1,1,1772,100,307200,0.1,4
0,0,0,1,0,1,0,1773,100,8294400,0.9,1
0,0,0,1,0,1,0,1774,100,8294400,0.1,1
0,0,1,1,0,0,0,1775,100,8294400,0.9,1
0,0,1,1,0,0,0,1776,100,8294400,0.1,1
1,0,1,0,0,1,0,1777,100,8294400,0.1,1
0,0,1,0,1,1,0,1778,100,8294400,0.1,1
0,0,0,1,0,1,0,1779,100,307200,0.9,1
0,0,0,1,0,1,0,1780,100,307200,0.1,1
0,0,1,1,0,0,0,1781,100,307200,0.9,1
0,0,1,1,0,0,0,1782,100,307200,0.1,1
0,1,0,1,0,0,0,1783,100,8294400,0.9,1
0,1,0,1,0,0,0,1784,100,8294400,0.1,1
1,1,0,0,0,1,0,1785,100,8294400,0.1,1
0,1,0,0,1,1,0,1786,100,8294400,0.1,1
0,1,0,0,0,1,1,1787,100,8294400,0.1,1
1,1,1,0,0,0,0,1788,100,8294400,0.1,1
0,1,1,0,1,0,0,1789,100,8294400,0.1,1
0,1,0,1,0,0,0,1790,100,307200,0.9,1
0,1,0,1,0,0,0,1791,100,307200,0.1,1
1,1,0,0,0,1,0,1792,100,307200,0.1,1
0,1,0,0,1,1,0,1793,100,307200,0.1,1
0,1,0,0,0,1,1,1794,100,307200,0.1,1
0,0,0,1,0,1,0,1795,100,2073600,0.9,4
0,1,0,1,0,0,0,1796,100,2073600,0.9,4
1,1,0,0,0,1,0,1797,100,2073600,0.1,4
0,1,0,0,1,1,0,1798,100,2073600,0.1,4
0,1,0,0,0,1,1,1799,100,2073600,0.1,4
0,1,0,1,0,0,0,1800,200,2073600,0.9,4
0,1,0,0,0,1,1,1801,200,2073600,0.1,4
0,1,0,1,0,0,0,1802,200,2073600,0.9,1
0,1,0,0,0,1,1,1803,200,2073600,0.1,1
0,0,1,1,0,0,0,1804,100,2073600,0.9,1
1,0,1,0,0,1,0,1805,100,2073600,0.1,1
0,0,1,0,1,1,0,1806,100,2073600,0.1,1
0,0,0,1,0,1,0,1807,100,2073600,0.9,1
1,1,1,0,0,0,0,1808,100,2073600,0.1,1
0,1,1,0,1,0,0,1809,100,2073600,0.1,1
0,1,0,1,0,0,0,1810,100,2073600,0.9,1
1,1,0,0,0,1,0,1811,100,2073600,0.1,1
0,1,0,0,1,1,0,1812,100,2073600,0.1,1
0,1,0,0,0,1,1,1813,100,2073600,0.1,1
0,0,0,1,0,1,0,1814,100,2073600,0.1,4
0,1,0,1,0,0,0,1815,100,2073600,0.1,4
0,0,1,1,0,0,0,1816,100,2073600,0.1,1
0,0,0,1,0,1,0,1817,100,2073600,0.1,1
0,1,0,1,0,0,0,1818,100,2073600,0.1,1
0,0,0,1,0,1,0,1819,200,8294400,0.1,4
0,0,0,1,0,1,0,1820,200,307200,0.1,4
0,1,0,1,0,0,0,1821,200,8294400,0.1,4
0,1,0,1,0,0,0,1822,200,2073600,0.1,4
0,1,0,1,0,0,0,1823,200,307200,0.1,4
0,0,1,1,0,0,0,1824,200,307200,0.1,1
0,0,0,1,0,1,0,1825,200,307200,0.1,1
0,1,0,1,0,0,0,1826,200,307200,0.1,1
0,0,1,1,0,0,0,1827,200,307200,0.1,8
0,0,1,1,0,0,0,1828,200,8294400,0.1,8
0,0,0,1,0,1,0,1829,200,307200,0.1,8
0,0,0,1,0,1,0,1830,200,8294400,0.1,8
0,1,0,1,0,0,0,1831,200,307200,0.1,8
0,1,0,1,0,0,0,1832,200,8294400,0.1,8
0,0,1,1,0,0,0,1833,200,8294400,0.1,1
0,0,0,1,0,1,0,1834,200,8294400,0.1,1
0,1,0,1,0,0,0,1835,200,8294400,0.1,1
0,0,0,1,0,1,0,1836,200,307200,0.9,8
0,0,1,0,0,1,1,1837,200,307200,0.1,8
0,1,0,1,0,0,0,1838,200,307200,0.9,8
1,1,1,0,0,0,0,1839,200,307200,0.1,8
0,1,1,0,1,0,0,1840,200,307200,0.1,8
0,1,1,0,0,0,1,1841,200,307200,0.1,8
1,1,0,0,0,1,0,1842,200,307200,0.1,8
0,1,0,0,1,1,0,1843,200,307200,0.1,8
0,1,0,0,0,1,1,1844,200,307200,0.1,8
0,0,1,1,0,0,0,1845,200,307200,0.1,2
0,0,1,1,0,0,0,1846,200,8294400,0.1,2
0,0,0,1,0,1,0,1847,200,307200,0.1,2
0,0,0,1,0,1,0,1848,200,8294400,0.1,2
0,1,0,1,0,0,0,1849,200,307200,0.1,2
0,1,0,1,0,0,0,1850,200,8294400,0.1,2
0,0,0,1,0,1,0,1851,200,2073600,0.9,8
0,0,1,0,0,1,1,1852,200,2073600,0.1,8
0,1,0,1,0,0,0,1853,200,2073600,0.9,8
1,1,1,0,0,0,0,1854,200,2073600,0.1,8
0,1,1,0,1,0,0,1855,200,2073600,0.1,8
0,1,1,0,0,0,1,1856,200,2073600,0.1,8
1,1,0,0,0,1,0,1857,200,2073600,0.1,8
0,1,0,0,1,1,0,1858,200,2073600,0.1,8
0,1,0,0,0,1,1,1859,200,2073600,0.1,8
0,1,0,1,0,0,0,1860,200,2073600,0.9,2
1,1,1,0,0,0,0,1861,200,2073600,0.1,2
0,1,1,0,1,0,0,1862,200,2073600,0.1,2
1,1,0,0,0,1,0,1863,200,2073600,0.1,2
0,1,0,0,1,1,0,1864,200,2073600,0.1,2
0,1,0,0,0,1,1,1865,200,2073600,0.1,2
0,1,0,1,0,0,0,1866,200,2073600,0.1,8
0,1,0,1,0,0,0,1867,200,2073600,0.1,1
0,1,0,1,0,0,0,1868,200,2073600,0.1,2
0,0,0,1,0,1,0,1869,100,2073600,0.9,8
0,0,1,1,0,0,0,1870,100,2073600,0.9,2
0,0,0,1,0,1,0,1871,100,2073600,0.9,2
1,0,1,0,0,1,0,1872,100,2073600,0.1,2
0,0,1,0,1,1,0,1873,100,2073600,0.1,2
0,0,0,1,0,1,0,1874,100,2073600,0.1,8
0,0,1,1,0,0,0,1875,100,2073600,0.1,2
0,0,0,1,0,1,0,1876,100,2073600,0.1,2
0,0,1,1,0,0,0,1877,100,307200,0.9,2
0,0,0,1,0,1,0,1878,100,307200,0.9,2
1,0,1,0,0,1,0,1879,100,307200,0.1,2
0,0,1,0,1,1,0,1880,100,307200,0.1,2
0,0,1,0,0,1,1,1881,100,307200,0.1,2
0,0,1,1,0,0,0,1882,100,307200,0.1,2
0,0,0,1,0,1,0,1883,100,307200,0.1,2
0,0,1,1,0,0,0,1884,100,8294400,0.9,2
0,0,0,1,0,1,0,1885,100,8294400,0.9,2
1,0,1,0,0,1,0,1886,100,8294400,0.1,2
0,0,1,0,1,1,0,1887,100,8294400,0.1,2
0,0,1,1,0,0,0,1888,100,8294400,0.1,2
0,0,0,1,0,1,0,1889,100,8294400,0.1,2
0,1,0,1,0,0,0,1890,100,2073600,0.9,8
1,1,1,0,0,0,0,1891,100,2073600,0.1,8
0,1,1,0,1,0,0,1892,100,2073600,0.1,8
0,1,1,0,0,0,1,1893,100,2073600,0.1,8
1,1,0,0,0,1,0,1894,100,2073600,0.1,8
0,1,0,0,1,1,0,1895,100,2073600,0.1,8
0,1,0,0,0,1,1,1896,100,2073600,0.1,8
0,1,0,1,0,0,0,1897,100,2073600,0.9,2
1,1,1,0,0,0,0,1898,100,2073600,0.1,2
0,1,1,0,1,0,0,1899,100,2073600,0.1,2
1,1,0,0,0,1,0,1900,100,2073600,0.1,2
0,1,0,0,1,1,0,1901,100,2073600,0.1,2
0,1,0,0,0,1,1,1902,100,2073600,0.1,2
0,1,0,1,0,0,0,1903,100,8294400,0.9,2
1,1,1,0,0,0,0,1904,100,8294400,0.1,2
0,1,1,0,1,0,0,1905,100,8294400,0.1,2
1,1,0,0,0,1,0,1906,100,8294400,0.1,2
0,1,0,0,1,1,0,1907,100,8294400,0.1,2
0,1,0,0,0,1,1,1908,100,8294400,0.1,2
0,1,0,1,0,0,0,1909,100,2073600,0.1,8
0,1,0,1,0,0,0,1910,100,8294400,0.1,2
0,1,0,1,0,0,0,1911,100,2073600,0.1,2
0,1,0,1,0,0,0,1912,100,307200,0.9,2
0,1,0,1,0,0,0,1913,100,307200,0.1,2
1,1,1,0,0,0,0,1914,100,307200,0.1,2
0,1,1,0,1,0,0,1915,100,307200,0.1,2
0,1,1,0,0,0,1,1916,100,307200,0.1,2
1,1,0,0,0,1,0,1917,100,307200,0.1,2
0,1,0,0,1,1,0,1918,100,307200,0.1,2
0,1,0,0,0,1,1,1919,100,307200,0.1,2
