cfg_1,cfg_2,cfg_3,cfg_4,cfg_5,cfg_6,cfg_7,cfg_8,cfg_9,cfg_10,cfg_11,cfg_12,cfg_13,cfg_14,cfg_15,cfg_16,cfg_17,cfg_18,cfg_19,cfg_20,throughput
626,377488634,4514,315965884,119244276,36293874,93131,118990381,2,27,13516330788,5167,600036727,102,33730364,minimal,4030,41425246,12,830499,297.47
679,487998810,4227,644272899,116783013,230804174,83769,134356857,1,28,13884337218,6455,1192920319,115,18628760,full,4137,75365815,16,802735,243.61
425,498432408,5019,374868564,115604053,340110874,103255,131215695,2,15,12839558379,7370,864230400,112,9000268,noblob,4331,54108753,14,667831,293.77
516,547914046,2209,444207608,123403516,371087928,92734,122583623,1,12,13975328264,4050,188418757,99,14378633,noblob,4496,49386230,13,836221,272.24
682,607289485,14693,93795171,75385149,750634907,71848,389866359,0,89,10819846393,24339,3797187608,55,83327576,noblob,3033,76886500,12,686883,275.17
230,975635857,20300,211235159,112995414,660517074,104841,512713723,2,78,13689335919,27623,3440312860,122,119510864,minimal,5480,114108584,41,504306,258.9
880,369001974,31933,704391301,127803285,185267821,28741,1034659352,1,67,12198865276,10968,951360670,1,37243568,full,4618,90544456,23,128803,218.07
325,192136938,1883,282765279,23482263,962611722,34035,816742255,0,52,13413721965,11369,2139550011,93,55143396,noblob,8537,35592392,61,287218,304.55
122,901137593,27319,628511235,63309589,536190707,62377,664480810,2,33,14335528048,6789,2836954800,32,90572198,noblob,239,607550,68,1886,259.72
475,696100516,6861,955298833,7150787,11145835,117600,776359730,1,42,15374098493,16485,269348160,74,100740151,noblob,9016,58013197,35,396845,250.2
780,98503710,36439,854154165,40469076,333974258,98154,213416820,2,17,11055424846,478,2286446515,101,25756440,minimal,2182,21024248,82,988894,243.8
600,435797951,16262,486172383,95378516,935380442,7897,76957559,2,12,12950013418,21861,1255146250,46,13692930,full,6816,125205261,95,791401,254.69
594,549580000,1739,466184155,128080397,316681063,98666,140114177,2,22,13487098275,6654,415687920,119,36372115,full,4246,66231691,22,725394,322.94
564,495225307,1478,313112608,128175770,299944647,101155,202054231,0,27,13603405480,4894,751000773,107,33992236,noblob,4546,72837541,15,759138,323.17
491,605806939,1269,379532667,128314427,196234469,104395,126717410,0,30,13660695339,2334,466511065,121,27420667,minimal,3255,59797992,17,696661,323.98
477,457542953,1541,343800079,128574051,255614098,102297,145826534,1,28,13573022021,1697,658560718,105,35570928,noblob,3609,76632907,19,781653,291.2
579,504415985,1850,287083134,128812598,237010681,99150,190360433,1,18,13521021001,738,325653198,115,28994298,noblob,3733,68633383,19,778160,271.11
530,448549290,1682,389542383,128730783,274054583,102901,93974796,2,32,13651248284,5592,914444381,103,31511480,noblob,3999,71691724,15,708878,314.98
508,525646924,1430,420811466,128966718,210992363,100080,105509547,2,20,13456349566,3909,542998892,110,30984293,full,4028,60613679,21,732443,319.41
547,575164200,1218,453624705,127876503,291844552,103618,173087753,2,25,13429471965,3030,865195372,113,26440886,minimal,3051,63069024,12,746495,322.88
259,363971363,12509,847840622,111626590,789506430,38198,630461299,2,2,15295522777,27795,1886860273,2,44390720,full,5175,19293941,80,921956,270.95
881,547601046,33752,735754595,5171833,876567811,100749,453666583,1,34,12345731725,19682,1016497810,75,54231937,minimal,4862,64196867,12,188177,220.08
705,139148403,17266,418726711,49019286,465878164,87882,204025934,2,91,14364875340,922,2876248922,42,108036178,noblob,8566,131870635,20,292656,257.92
458,705996542,21547,970242205,123903753,968921184,124392,359620873,1,13,12055566084,4183,3237378792,91,84979701,noblob,9525,73351886,32,731178,230.34
111,3776337,4204,155517051,18542469,53441378,6168,795229746,2,48,11151942383,13584,1355981352,51,79270920,full,3689,5493265,49,81955,295.61
204,464637882,26190,53683704,88833722,165979958,72808,1004379493,2,70,14075439179,16727,293326063,98,9077201,noblob,2483,40168646,59,843420,262.92
820,941920728,6138,578777865,82790698,659673447,62239,816711169,0,84,13454001165,10899,4103855759,113,21405505,minimal,1261,108802015,88,540871,292.29
506,894195508,37884,306269622,66978443,305061793,28309,72996615,0,53,10953254830,25203,2624120515,24,118554461,noblob,6469,98637490,69,445079,266.04
638,409817070,3582,445559822,126256669,227079673,100516,148129430,2,21,14006729473,4350,913420432,120,36230398,noblob,4052,59602332,17,719971,302.4
664,445406809,2698,509076538,127294106,293252179,94602,168784471,2,25,13734418480,6095,835070696,119,33905492,full,4677,62979171,13,562733,306.0
550,399910191,2646,432084538,125422844,270466262,89012,199058046,2,30,13898749418,9169,607247543,116,30242672,noblob,4245,55541295,19,568938,307.95
624,374927011,3944,529001527,124327515,250843871,93514,183837284,0,29,13600938424,5168,716722888,114,22464022,noblob,4454,45967760,13,591467,300.34
687,436466519,3107,552663733,128568025,253471776,92496,74073992,1,33,13801960097,10836,478132325,118,40400710,minimal,4748,51111048,15,677625,263.29
566,385880858,1453,493030080,124936437,184770559,95984,94444064,0,13,13980730064,6746,454947105,117,28889251,noblob,3950,54569115,17,695348,315.99
596,456409807,1662,565180201,126582367,203213017,89609,119817594,2,16,13622841101,9619,306612787,114,26247599,full,3689,47259953,18,657142,316.73
519,415110850,2251,478687616,128184068,168068050,97540,132165113,1,22,13496893707,7787,927662865,115,44244925,minimal,4276,42723468,14,631193,279.32
635,48554143,8129,351163660,49958075,627807174,14473,171007989,0,19,14832436468,7502,442215800,47,22830811,minimal,1093,44959812,37,892886,273.38
84,986912667,30884,674937402,131308015,857434101,87308,449714004,2,68,10344984843,9165,3459044097,91,89642206,noblob,7226,90395539,17,814282,264.29
171,281224394,37838,179266715,84884570,76588251,127795,996286352,1,4,11713610054,2473,615269810,75,132916865,minimal,4997,10895117,43,159245,229.61
759,803522430,17187,1036568302,20237536,289655317,31502,376192028,1,27,13368311716,29509,1574684600,126,40798941,noblob,2437,64997852,57,274871,235.93
294,238660284,27458,107209903,108099974,1030365398,76513,565091602,2,41,11226802388,16610,1791778198,112,73849618,full,8557,67743768,6,444152,269.41
571,573573037,24797,913608497,2107956,530340921,104509,913080021,2,50,13787995861,23059,2626555424,25,50923261,noblob,3469,132418271,88,665847,266.95
987,461235256,3767,579979552,66726536,233764055,39737,15610930,2,92,12596197416,20555,2854069022,64,1667709,noblob,9624,116623625,68,579863,295.39
493,847057523,12176,456529016,79908333,676320410,65252,759250484,0,79,14959373298,11830,3872383706,12,109555773,full,5947,24566909,76,640,289.6
527,482642302,1377,440849634,126623540,85624418,103503,132994975,2,27,13386704578,7426,553650137,114,30981116,noblob,3491,53827124,14,760164,321.07
506,523552312,3223,425486623,108603455,160599410,101392,61864342,0,22,13643982588,3269,509777534,119,38254379,full,4543,50895759,7,703669,306.26
538,556430910,2494,412016441,120713696,138970314,89329,161877481,1,25,13485131899,5394,578332969,123,32959737,minimal,4330,63873963,14,810290,265.85
558,491519003,1696,451437329,117572978,223578053,94754,75498137,1,19,13598281879,2899,464488678,116,28741880,noblob,3808,59699912,6,738470,278.93
518,513520397,1908,375186730,123528640,186936874,92373,130095499,2,20,13562443872,3840,534048073,121,35866704,noblob,4024,62150558,12,696062,314.82
570,568981749,3526,360140571,114129758,108729152,96120,94057700,0,24,13434474003,6481,493573193,125,26207781,noblob,4996,49279875,16,781071,308.77
550,465717507,2196,402913956,111493309,120485086,99095,46806884,2,23,13714508216,4973,606371449,113,40444146,full,4750,45798901,9,675351,313.25
502,541760085,3044,378506290,130869706,195950702,91507,19474944,2,26,13786778365,5894,446346709,119,25056116,minimal,4084,56861591,11,743313,308.33
359,357814462,28455,1047626123,103308569,545465381,12686,1029276254,0,40,12867452550,13327,893657387,90,125725631,full,8325,39600677,9,919889,270.67
709,426648347,35214,420450549,75429400,367931517,65054,69203721,2,75,13130383361,4340,2964510326,14,7514600,noblob,7241,128163958,62,362015,266.72
941,895347374,33355,156148033,100205855,439869487,91362,839877956,1,50,13923690014,26323,3726452673,110,80018389,noblob,5800,26811903,33,570172,224.62
408,945803582,6593,713391064,32467243,987955356,102739,173879312,1,10,14365776222,22669,364922034,50,34926651,full,4130,98709442,76,84327,240.62
533,729870956,20691,34339825,122443166,116470197,115389,402657909,0,19,10413519024,21087,2061469534,78,57039423,minimal,1880,112770331,23,391030,266.98
74,26822637,3761,902756827,15196597,722840384,24970,581935360,2,74,11875843000,9374,1441658511,23,112372147,minimal,9154,72224014,96,656247,289.34
821,259972781,16697,307118208,62388076,914688034,72781,355076044,2,90,11010094867,527,4077864175,33,90935645,noblob,1067,10407693,50,820043,274.36
231,566805539,13519,569472302,49025503,257658203,34975,706568400,2,37,15192143441,17279,2351057628,125,26767210,noblob,3777,54913184,70,141603,260.76
561,538204215,3355,554280406,127584399,187560168,93551,109564225,1,22,13756247532,8403,422794369,112,19136758,noblob,5750,55217177,12,725813,257.02
624,442490196,1521,451864945,125224836,216107785,91845,77533141,2,34,13606743876,7768,754983036,112,8562957,minimal,5553,59048909,14,656896,317.7
646,515084537,1968,425953141,126688733,170257394,96684,83801782,2,26,13430189595,9042,644871318,122,24459416,noblob,5250,67132796,16,802746,316.81
554,565339554,1173,477053253,126180622,133255182,101843,164963996,2,25,13339732459,5801,778096035,124,12129088,full,4891,71803740,20,706555,327.61
703,512302365,3638,541940258,123556820,239418942,100118,132373274,0,21,13144521286,5044,559177567,119,23535077,noblob,4972,65462851,9,777853,302.33
580,449875609,3025,505962115,128868926,145773541,99187,151335866,1,31,13292784344,7150,861637586,115,15787938,minimal,4130,62350074,13,738853,269.51
600,482661612,2748,467670862,124267723,157765955,95251,95948737,0,29,13873853899,4531,452428605,116,13321115,noblob,4725,68956032,22,798030,316.44
672,477720332,2313,518011091,122967451,245897505,97765,137793524,2,35,13631548913,6274,608833851,120,20252800,full,4407,59528952,19,676785,311.02
452,469266659,27234,774196787,4846443,906903614,35759,177838730,1,7,14644790689,24982,921668637,68,63013360,minimal,5951,122117519,3,409702,232.55
883,976241435,21639,73710236,81760790,364812397,88415,408743468,2,62,10334090489,18932,4079445513,50,100527659,minimal,1626,93774121,49,515885,267.96
561,689799021,4196,880875298,127129444,671334173,123410,719139048,2,52,14971086668,9229,1560056913,21,20755407,full,8125,46716665,89,639187,296.45
820,219990559,30361,1047320295,101003956,121369658,1914,67879761,1,40,12168552005,15347,3062674508,42,37049426,noblob,848,78335179,83,153103,227.05
30,857373953,9766,246151355,65349505,167212253,33396,344668237,2,98,14153033931,29882,3265307120,123,12715283,full,7008,52758207,74,753347,274.97
368,542714028,38559,279755890,88238478,483419976,61158,581450670,2,24,11009678421,232,1997341251,12,133793419,noblob,3560,12192713,37,984173,264.48
728,325694801,19861,641409788,45536625,1071132112,99185,956293450,0,30,13080442835,14157,2207074422,108,105069188,noblob,4043,24448299,23,295636,268.25
230,7207363,12150,430835426,23913899,589537473,67574,886769456,0,85,12312862694,6849,135106667,81,73934974,noblob,10102,101448654,59,42688,258.42
456,380297418,1518,530464356,127233306,209622150,119127,70794196,1,21,13454426785,736,827058264,120,35752238,minimal,4825,54562995,13,726083,265.77
513,401309965,1797,609142088,127765114,338903775,110571,172384471,2,23,14106444504,6246,277191917,122,34476225,full,4284,75073972,7,660678,325.17
541,326580315,2096,508698913,128193722,168432105,104195,135286614,1,14,13920576379,2377,176385504,114,26485452,noblob,5227,63282936,13,679131,268.09
506,343643756,3993,459645010,128748956,301458311,113398,139637451,2,11,13215563566,5858,703861415,112,32096599,minimal,4722,70094054,16,747427,302.44
474,374459957,3083,584749538,128506440,349169179,99593,162730950,2,9,13190796756,4820,602871793,117,27184265,noblob,4176,57774978,20,653129,308.9
521,459117182,2846,447039761,127547855,243327269,120779,93379956,0,17,13859776744,3594,417693649,109,24062202,noblob,5644,65916465,21,697146,310.64
559,444947858,3536,546287395,128097117,286913464,106884,118338108,2,20,13499619002,1561,754417445,119,22106199,full,5737,77284223,10,692635,302.73
487,432225350,2575,619276925,129054542,225939511,115116,103726414,0,12,13727041004,2945,431632630,112,29895194,noblob,5429,61947698,3,719128,314.97
876,898548140,16430,366915400,95166242,174797197,24922,793463419,1,22,13654515383,16481,434772147,2,123020682,noblob,4524,103655383,73,225000,227.75
16,969037069,37929,769381413,56664793,280467239,126244,1027701666,0,96,14889147304,7710,1796400428,96,36166775,minimal,588,99263319,94,851661,262.99
576,666736591,28286,905533782,46002155,37881502,78653,902288755,2,5,11406380645,24989,2416067432,70,96965120,noblob,6932,65359200,13,695641,253.35
665,3686939,23506,104304531,106801793,900323401,48118,327328451,2,61,15518186705,29121,3287875849,49,6930184,minimal,5754,76334923,18,899483,263.84
826,789352089,33620,543173795,31991640,572491076,88889,106775391,0,75,12476308469,21067,3008689516,59,113322817,noblob,9967,16488093,63,88976,269.09
213,437638049,9238,240351618,122155188,1006715108,9765,260638798,2,34,13147194506,3794,1368122296,109,24962783,full,2365,37407284,78,365150,278.61
407,193981784,11672,969065590,2554871,468871969,56946,621841556,2,49,10621007421,14930,602013975,32,50735997,noblob,2686,32349445,39,402435,275.53
359,269345943,5024,508116119,77969244,681001715,109245,477990398,1,67,12153958626,4327,4105665827,128,74788224,full,7755,126772806,30,558894,264.66
507,458118050,3102,424067150,124661261,179396918,100736,156223918,0,22,13376945660,5045,461841456,115,31269537,full,3886,65336103,13,844419,311.2
418,643240117,3778,502346648,126093196,214296139,104230,220781262,2,31,13264299464,7700,533548174,127,32686674,noblob,3502,59257940,13,830832,297.49
540,539886986,4863,394320305,125377498,241338183,97258,171986769,1,33,13473406815,6315,438814778,109,27037324,noblob,3736,58083101,12,755656,253.54
435,604963967,2024,456037946,127192084,271220324,108306,120685552,2,25,13442338568,7031,560538670,117,25004919,minimal,4235,49537767,13,732766,315.27
483,511087746,2812,415186834,123019131,217032114,90546,229391793,2,24,13540392839,5486,503684823,121,28592581,noblob,2754,52485343,12,695889,308.8
453,579381153,2486,453692976,128481522,193388030,94640,138935604,1,30,13310236270,4393,492497382,112,35808112,noblob,3184,46492830,13,785072,281.6
516,478515506,1245,371554997,127565857,260376843,93329,244806855,2,28,13639799142,6593,557362780,121,29804315,minimal,3144,39458601,12,744805,327.44
575,615450230,4340,475351766,123388676,234724344,102281,202269884,0,27,13176586209,5967,589736598,124,33776842,full,4319,43780840,12,794117,300.61
987,1020401205,18612,523030753,56305843,850974276,117726,892769882,0,58,14831074552,16833,3784617567,44,127478036,noblob,9917,37973699,60,726386,262.89
863,630702874,34634,255126453,39487383,13013572,2406,986887756,2,84,13883888142,5636,1296713681,84,6336381,full,4088,24323945,45,433446,257.84
354,4516798,1390,741901085,84023482,1030094096,27949,591335631,2,94,15381827376,20483,1808365866,59,32718807,noblob,1045,84985936,68,308162,332.58
412,381605950,11096,817998265,124897132,428400767,44075,266262898,2,27,12907519825,11124,2885337342,28,43076172,minimal,6722,5487883,32,805869,274.99
144,479671642,25940,576615245,78359026,598854160,77274,446074713,2,18,10434386088,11405,3225542764,12,66171811,full,1603,60115652,78,989162,267.9
622,788864430,5123,7326949,3747077,262197029,102835,703007984,1,43,11194370514,27153,2600280040,101,87785811,noblob,2868,116931867,90,237789,256.06
677,245701734,22617,342820200,26407982,797222041,61602,112954178,1,3,12216165707,3273,817023162,69,105044504,noblob,6131,72852449,13,620154,222.08
93,807818426,35988,1064157059,111216171,368062066,96599,311853651,0,66,13145719454,23114,442846861,126,79390927,minimal,8249,127586494,18,1181,267.11
